Case_number,AER_form,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals_affected,Animals_treated,Animals_died,date,source_file,year
ESP-CA8B80A2-2024-ES-000046,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000445975&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Spain,FEMALE,Dog,Boxer (German Boxer),"Clavaseptin 250 mg, tabletid koertele, Daxocox 100 mg - Tablet",Apathy,1,1,NA,2024-10-16T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2024-ES-000049,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000444968&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Spain,MALE,Dog,Crossbred Canine/dog,Daxocox 100 mg - Tablet,Surgical site disorder,1,1,NA,2024-10-15T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2024-ES-000050,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000445025&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Spain,MALE,Dog,Chow Chow,Daxocox 100 mg - Tablet,Haematoma NOS,1,1,NA,2024-10-15T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2024-ES-000051,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000445026&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Spain,FEMALE,Dog,Crossbred Canine/dog,Daxocox 30 mg - Tablet,"Elevated blood urea nitrogen (BUN), Elevated creatinine, Partial anorexia, Polydipsia, Polyuria",1,1,NA,2024-10-15T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2024-ES-000052,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000445005&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Spain,MALE,Dog,Crossbred Canine/dog,Daxocox 70 mg - Tablet,Emesis,1,1,NA,2024-10-15T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2024-ES-000053,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000444969&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Spain,FEMALE,Dog,American Pit Bull Terrier,Daxocox 100 mg - Tablet,Cough,1,1,NA,2024-10-15T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2024-ES-000054,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000445027&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Spain,MALE,Dog,Dalmatian,Daxocox 70 mg - Tablet,Emesis,1,1,NA,2024-10-15T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2024-ES-000055,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000445017&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Spain,FEMALE,Dog,Dog (unknown),Daxocox 45 mg - Tablet,Surgical site disorder,1,1,NA,2024-10-15T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2024-ES-000056,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000445016&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Spain,MALE,Dog,Crossbred Canine/dog,Daxocox 100 mg - Tablet,Seroma,1,1,NA,2024-10-15T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-ZOETISPV-2024-ES-01004,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000456894&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Spain,FEMALE,Dog,Crossbred Canine/dog,"Convenia 80 mg/ml  - Powder and solvent for solution for injection, Daxocox 100 mg - Tablet, Daxocox 140 mg - Tablet, Daxocox 15 mg - Tablet, Daxocox 200 mg - Tablet, Daxocox 30 mg - Tablet, Daxocox 45 mg - Tablet, Daxocox 70 mg - Tablet","Adrenal gland disorder NOS, Ataxia, Increased salivation, Urinary incontinence, Vomiting, Weakness",1,1,NA,2024-11-05T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-ZOETISPV-2024-ES-01077,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000467719&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Spain,FEMALE,Dog,Crossbred Canine/dog,"Daxocox 100 mg - Tablet, Daxocox 140 mg - Tablet, Daxocox 15 mg - Tablet, Daxocox 200 mg - Tablet, Daxocox 30 mg - Tablet, Daxocox 45 mg - Tablet, Daxocox 70 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Elevated blood urea nitrogen (BUN),1,1,NA,2024-11-25T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-ZOETISPV-2024-ES-01086,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000467693&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Spain,FEMALE,Dog,Crossbred Canine/dog,"Daxocox 100 mg - Tablet, Daxocox 140 mg - Tablet, Daxocox 15 mg - Tablet, Daxocox 200 mg - Tablet, Daxocox 30 mg - Tablet, Daxocox 45 mg - Tablet, Daxocox 70 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Elevated blood urea nitrogen (BUN),1,1,NA,2024-11-25T00:00:00Z,2024_eudra_daxocox.csv,2024
FRA-CA8B80A2-2024-FR-000010,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000314052&_xt=AER&_xf=pdf""> AER </a>",Animal owner,France,FEMALE,Dog,Retriever - Golden,Daxocox 70 mg - Tablet,Itching,1,1,NA,2024-02-26T00:00:00Z,2024_eudra_daxocox.csv,2024
GBR-BIAHPV1P-24UK000965,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000333553&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Chihuahua,"Daxocox 100 mg - Tablet, Daxocox 140 mg - Tablet, Daxocox 15 mg - Tablet, Daxocox 200 mg - Tablet, Daxocox 30 mg - Tablet, Daxocox 45 mg - Tablet, Daxocox 70 mg - Tablet, Metacam 5 mg/ml - Solution for injection (cats, dogs), Metacam 5 mg/ml - Solution for injection (cattle, pigs), Metacam 5 mg/ml - Solution for injection (dogs), VETERGESIC MULTIDOSE, 0.3MG/ML, SOLUTION FOR INJECTION FOR DOGS AND CATS","Elevated creatinine, Nausea, Not eating",1,1,NA,2024-04-02T00:00:00Z,2024_eudra_daxocox.csv,2024
GBR-CA8B80A2-2024-UK-000062,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000379407&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,"Dog (unknown), Terrier - Bull - Staffordshire","Daxocox 70 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Azotaemia, Diarrhoea, Vomiting, Weight loss",1,1,NA,2024-06-20T00:00:00Z,2024_eudra_daxocox.csv,2024
GBR-CA8B80A2-2024-UK-000082,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000411270&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Collie - Border,Daxocox 70 mg - Tablet,"Decreased haemoglobin, Elevated blood urea nitrogen (BUN), Elevated cholesterol (total), Low platelet count",1,1,NA,2024-08-14T00:00:00Z,2024_eudra_daxocox.csv,2024
GBR-CA8B80A2-2024-UK-000091,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000437357&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Retriever - Labrador,"Daxocox 70 mg - Tablet, Onsior 40 mg  - Tablet (dogs)","Elevated total bilirubin, Liver disorder NOS",1,1,NA,2024-10-01T00:00:00Z,2024_eudra_daxocox.csv,2024
GBR-CA8B80A2-2024-UK-000117,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000472688&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Terrier - Boston,Daxocox 30 mg - Tablet,"Elevated serum alkaline phosphatase (ALP), Thrombocytosis",1,1,NA,2024-12-03T00:00:00Z,2024_eudra_daxocox.csv,2024
GBR-VMDDEFRA-00605/24,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000375908&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,FEMALE,Dog,"Crossbred Canine/dog, Poodle - Standard, Retriever - Labrador","Daxocox 100 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Azotaemia,1,1,NA,2024-06-14T00:00:00Z,2024_eudra_daxocox.csv,2024
GRC-CA8B80A2-2024-GR-000001,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000305342&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Greece,MALE,Dog,Shepherd Dog - Belgian (unspecified),Daxocox 100 mg - Tablet,Lack of efficacy - NOS,1,1,NA,2024-02-07T00:00:00Z,2024_eudra_daxocox.csv,2024
ITA-CA8B80A2-2024-IT-000004,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000473270&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Italy,MALE,Dog,Corso Dog,Daxocox 100 mg - Tablet,Elevated blood urea nitrogen (BUN),1,1,NA,2024-12-04T00:00:00Z,2024_eudra_daxocox.csv,2024
ITA-CA8B80A2-2024-IT-000005,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000473271&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Italy,FEMALE,Dog,Shepherd Dog - German,Daxocox 70 mg - Tablet,"Elevated blood urea nitrogen (BUN), Elevated creatinine",1,1,NA,2024-12-04T00:00:00Z,2024_eudra_daxocox.csv,2024
ITA-CA8B80A2-2024-IT-000006,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000473272&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Italy,MALE,Dog,Retriever - Labrador,Daxocox 70 mg - Tablet,Elevated blood urea nitrogen (BUN),1,1,NA,2024-12-04T00:00:00Z,2024_eudra_daxocox.csv,2024
ITA-CA8B80A2-2024-IT-000007,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000473273&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Italy,MALE,Dog,Collie - Border,Daxocox 70 mg - Tablet,Elevated blood urea nitrogen (BUN),1,1,NA,2024-12-04T00:00:00Z,2024_eudra_daxocox.csv,2024
NLD-CA8B80A2-2024-NL-000016,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000456158&_xt=AER&_xf=pdf""> AER </a>",Animal owner,Netherlands,FEMALE,Dog,Spaniel - King Charles Cavalier,Daxocox 45 mg - Tablet,"Falling, Limb weakness, Limping",1,1,NA,2024-11-04T00:00:00Z,2024_eudra_daxocox.csv,2024
POL-POLURPLV-4401-10/2024,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000358105&_xt=AER&_xf=pdf""> AER </a>",Animal owner,Poland,FEMALE,Dog,Mastiff - Tibetan,Daxocox 70 mg - Tablet,"Convulsion, Difficulty to rise, Lethargy (see also Central nervous system depression in Neurological), Limb weakness, Staggering, Stiffness limb, Walking difficulty",1,1,NA,2024-05-15T00:00:00Z,2024_eudra_daxocox.csv,2024
PRT-CA8B80A2-2024-PT-000008,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000454910&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Portugal,FEMALE,Dog,Retriever - Labrador,Daxocox 100 mg - Tablet,Haemorrhagic diarrhoea,1,1,NA,2024-10-31T00:00:00Z,2024_eudra_daxocox.csv,2024
CHE-CA8B80A2-2024-CH-000006,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000490217&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Switzerland,FEMALE,Dog,Crossbred Canine/dog,Daxocox 45 mg - Tablet,"Bloody diarrhoea, Death by euthanasia, Diarrhoea, Elevated blood urea nitrogen (BUN), Elevated creatinine, Vomiting",1,1,1,2025-01-09T00:00:00Z,2025_eudra_daxocox.csv,2025
CHE-CA8B80A2-2025-CH-000001,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000504827&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Switzerland,MALE,Dog,Dog (unknown),Daxocox 100 mg - Tablet,"Elevated alanine aminotransferase (ALT), Elevated gamma-glutamyl transferase (GGT), Elevated serum alkaline phosphatase (ALP), Elevated total bilirubin, Icterus, Inappetence, Loss of condition",1,1,NA,2025-02-11T00:00:00Z,2025_eudra_daxocox.csv,2025
CHE-CA8B80A2-2025-CH-000004,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000561906&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Switzerland,FEMALE,Dog,Collie (unspecified),"Daxocox 70 mg - Tablet, Palladia 10 mg  - Film-coated tablet, Palladia 15 mg  - Film-coated tablet, Palladia 50 mg  - Film-coated tablet","Epistaxis, Sneezing",1,1,NA,2025-05-28T00:00:00Z,2025_eudra_daxocox.csv,2025
CHE-CA8B80A2-2025-CH-000005,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000565702&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Switzerland,FEMALE,Dog,Retriever - Labrador,Daxocox 70 mg - Tablet,"Diarrhoea, Vomiting",1,1,NA,2025-06-04T00:00:00Z,2025_eudra_daxocox.csv,2025
CHE-CA8B80A2-2025-CH-000007,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000569085&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Switzerland,MALE,Dog,Sheepdog - Shetland,Daxocox 30 mg - Tablet,"Diarrhoea, Lack of efficacy - NOS",1,1,NA,2025-06-10T00:00:00Z,2025_eudra_daxocox.csv,2025
CHE-CA8B80A2-2025-CH-000008,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000569086&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Switzerland,FEMALE,Dog,Collie - Border,Daxocox 100 mg - Tablet,"Diarrhoea, Lack of efficacy - NOS",1,1,NA,2025-06-10T00:00:00Z,2025_eudra_daxocox.csv,2025
DEU-CA8B80A2-2024-DE-000062,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000488895&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,FEMALE,Dog,Pointing Dog - Hungarian Short-haired (Vizsla),Daxocox 100 mg - Tablet,"Anorexia, Diarrhoea, Intestinal disorder NOS",1,1,NA,2025-01-07T00:00:00Z,2025_eudra_daxocox.csv,2025
DEU-CA8B80A2-2024-DE-000063,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000488896&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,UNKNOWN,Dog,Dog (unknown),Daxocox 70 mg - Tablet,Haemorrhagic gastritis,1,1,NA,2025-01-07T00:00:00Z,2025_eudra_daxocox.csv,2025
DEU-CA8B80A2-2025-DE-000005,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000513437&_xt=AER&_xf=pdf""> AER </a>",Other,Germany,FEMALE,Dog,Shepherd Dog - Australian,"Daxocox 100 mg - Tablet, Incurin 1 mg - Tablet","Diarrhoea, Tarry or black stool (see also haemorrhagic diarrhoea), Vomiting",1,1,NA,2025-02-28T00:00:00Z,2025_eudra_daxocox.csv,2025
DEU-CA8B80A2-2025-DE-000012,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000522149&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,MALE,Dog,Crossbred Canine/dog,Daxocox 100 mg - Tablet,"Appetite disorder NOS, Polyphagia",1,1,NA,2025-03-18T00:00:00Z,2025_eudra_daxocox.csv,2025
